sample_idx,bus_pos,bus_id,bus_type,saved_state_valid,replay_state_valid,state_valid_match,Pd_saved,Pd_replay,Pd_abs_err,Qd_saved,Qd_replay,Qd_abs_err,Pg_saved,Pg_replay,Pg_abs_err,Qg_saved,Qg_replay,Qg_abs_err,Vm_saved,Vm_replay,Vm_abs_err,Va_saved,Va_replay,Va_abs_err
28765,20,20,PQ,True,True,True,287.243540763405,287.243540763405,0.0,120.55842039339991,120.55842039339991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0255993537150196,1.0255993537150203,6.661338147750939e-16,22.65750922254937,22.65750922254927,9.947598300641403e-14
28765,21,21,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0431614735389994,1.0431614735389998,4.440892098500626e-16,24.765746068672033,24.765746068671955,7.815970093361102e-14
28765,22,22,PQ,True,True,True,316.1323273533073,316.1323273533073,0.0,108.05977734985777,108.05977734985777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323753303422711,1.0323753303422714,2.220446049250313e-16,22.832564177854525,22.832564177854437,8.881784197001252e-14
28765,23,23,PQ,True,True,True,201.975733393347,201.975733393347,0.0,-60.344013670987025,-60.344013670987025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0173051658139205,1.0173051658139205,0.0,10.49920411125511,10.499204111255033,7.815970093361102e-14
28765,24,24,PQ,True,True,True,172.45893123628227,172.45893123628227,0.0,36.33956051050234,36.33956051050234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540996581237603,1.0540996581237607,4.440892098500626e-16,9.868234329847747,9.868234329847647,9.947598300641403e-14
28765,25,25,PQ,True,True,True,154.3027966084999,154.3027966084999,0.0,18.871565052838115,18.871565052838115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0409541051527087,1.040954105152709,2.220446049250313e-16,8.413398981820794,8.413398981820691,1.0302869668521453e-13
28765,26,26,PQ,True,True,True,404.7266988928126,404.7266988928126,0.0,108.74329454237491,108.74329454237491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0206073832886011,1.0206073832886007,4.440892098500626e-16,6.083030818519848,6.083030818519756,9.237055564881302e-14
28765,27,27,PQ,True,True,True,134.76832410686015,134.76832410686015,0.0,18.05633856965699,18.05633856965699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0460861504854342,1.0460861504854346,4.440892098500626e-16,12.663012127270576,12.663012127270452,1.2434497875801753e-13
28765,28,28,PQ,True,True,True,343.7494534411078,343.7494534411078,0.0,32.616791173071604,32.616791173071604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045912056616207,1.0459120566162077,6.661338147750939e-16,15.103565202713478,15.103565202713353,1.2434497875801753e-13
28765,29,29,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,258.6962012100979,258.6962012100979,0.0,198.87529815259043,198.87529815258847,1.9610979506978765e-12,1.0499000000000007,1.0499000000000003,4.440892098500626e-16,10.743821505710233,10.743821505710152,8.171241461241152e-14
28765,30,30,SLACK,True,True,True,6.967989212730946,6.967989212730946,0.0,3.483994606365473,3.483994606365473,0.0,59.70712473238455,59.70712473238656,2.0108359422010835e-12,206.59637915909119,206.59637915909678,5.5990767577895895e-12,0.982,0.982,0.0,0.0,0.0,0.0
28765,31,31,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,672.6101231462545,672.6101231462545,0.0,263.5301543276753,263.5301543276809,5.6274984672199935e-12,0.9840999999999998,0.9840999999999998,0.0,10.945661574208744,10.945661574208733,1.0658141036401503e-14
28765,32,32,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,653.9839966591275,653.9839966591275,0.0,149.95552968462758,149.95552968462457,3.0127011996228248e-12,0.9972000000000001,0.9972,1.1102230246251565e-16,20.409769655345904,20.40976965534584,6.394884621840902e-14
28765,33,33,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,525.6706808589189,525.6706808589189,0.0,179.20149899029613,179.2014989902966,4.831690603168681e-13,1.0123,1.0123000000000002,2.220446049250313e-16,19.714254146298103,19.71425414629802,8.171241461241152e-14
28765,34,34,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,672.6101231462545,672.6101231462545,0.0,262.8426016698612,262.842601669858,3.183231456205249e-12,1.0494,1.0494,0.0,29.932790137896145,29.932790137896063,8.171241461241152e-14
28765,35,35,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,579.4794907106193,579.4794907106193,0.0,152.84637728127268,152.84637728127302,3.410605131648481e-13,1.0636,1.0636000000000005,4.440892098500626e-16,31.04536008364865,31.04536008364855,9.947598300641403e-14
28765,36,36,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,558.7837946138114,558.7837946138114,0.0,15.963583284046393,15.963583284044558,1.8349766151004587e-12,1.0274999999999999,1.0275,2.220446049250313e-16,16.910099428118652,16.91009942811855,1.0302869668521453e-13
28765,37,37,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,858.8713880175251,858.8713880175251,0.0,50.902689759392786,50.90268975939222,5.684341886080801e-13,1.0264999999999997,1.0265000000000002,4.440892098500626e-16,22.43024771924131,22.43024771924118,1.3145040611561853e-13
28765,38,38,PV,True,True,True,692.5726505024002,692.5726505024002,0.0,156.83257484202903,156.83257484202903,0.0,1034.7848048403916,1034.7848048403916,0.0,18.576014168462237,18.576014168466187,3.950617610826157e-12,1.03,1.0300000000000002,2.220446049250313e-16,7.299567569234483,7.299567569234419,6.394884621840902e-14
