sample_idx,bus_pos,bus_id,bus_type,saved_state_valid,replay_state_valid,state_valid_match,Pd_saved,Pd_replay,Pd_abs_err,Qd_saved,Qd_replay,Qd_abs_err,Pg_saved,Pg_replay,Pg_abs_err,Qg_saved,Qg_replay,Qg_abs_err,Vm_saved,Vm_replay,Vm_abs_err,Va_saved,Va_replay,Va_abs_err
42901,10,10,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978157823981775,0.9781578239817731,1.887379141862766e-15,-19.22100038869085,-19.221000388691248,3.979039320256561e-13
42901,11,11,PQ,True,True,True,12.521530896639774,12.521530896639774,0.0,129.17874781996485,129.17874781996485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565627376021605,0.9565627376021588,1.6653345369377348e-15,-19.486939920706163,-19.48693992070656,3.979039320256561e-13
42901,12,12,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828760096745095,0.9828760096745078,1.6653345369377348e-15,-19.54438465815726,-19.544384658157664,4.050093593832571e-13
42901,13,13,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809980775479393,0.9809980775479379,1.4432899320127035e-15,-22.051319228035258,-22.05131922803568,4.227729277772596e-13
42901,14,14,PQ,True,True,True,297.66851610190764,297.66851610190764,0.0,142.3227592612246,142.3227592612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863872352596011,0.9863872352596011,0.0,-25.789506536880577,-25.789506536881024,4.476419235288631e-13
42901,15,15,PQ,True,True,True,201.60494674943692,201.60494674943692,0.0,19.79282607904806,19.79282607904806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0030666936762782,1.0030666936762784,2.220446049250313e-16,-25.816303183197196,-25.816303183197654,4.583000645652646e-13
42901,16,16,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0072829159071643,1.0072829159071648,4.440892098500626e-16,-24.260368746622802,-24.260368746623264,4.618527782440651e-13
42901,17,17,PQ,True,True,True,89.20791538469031,89.20791538469031,0.0,16.938211781903224,16.938211781903224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066232885450435,1.0066232885450437,2.220446049250313e-16,-23.831053973080373,-23.831053973080827,4.547473508864641e-13
42901,18,18,PQ,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42901,19,19,PQ,False,False,True,679.4380909497613,679.4380909497613,0.0,102.91488730562561,102.91488730562561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42901,20,20,PQ,True,True,True,280.5220145019714,280.5220145019714,0.0,117.73734185301718,117.73734185301718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096148895663888,1.0096148895663888,0.0,-25.569403649380238,-25.56940364938071,4.725109192804666e-13
42901,21,21,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322227877649175,1.0322227877649177,2.220446049250313e-16,-23.20029750525707,-23.200297505257534,4.654054919228656e-13
42901,22,22,PQ,True,True,True,347.0766760790879,347.0766760790879,0.0,118.63711836885187,118.63711836885187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0182853270105354,1.0182853270105354,0.0,-25.258898443462677,-25.25889844346314,4.618527782440651e-13
42901,23,23,PQ,True,True,True,184.5179091577403,184.5179091577403,0.0,-55.12816339709544,-55.12816339709544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008562211577104,1.008562211577105,8.881784197001252e-16,-26.271672122676545,-26.271672122677,4.547473508864641e-13
42901,24,24,PQ,True,True,True,114.96774381993532,114.96774381993532,0.0,24.225346019200657,24.225346019200657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0501608543381433,1.0501608543381438,4.440892098500626e-16,-15.74365279832985,-15.743652798330297,4.476419235288631e-13
42901,25,25,PQ,True,True,True,90.59789399556436,90.59789399556436,0.0,11.080317970680534,11.080317970680534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330475889503206,1.0330475889503206,0.0,-18.104349468284454,-18.10434946828492,4.654054919228656e-13
42901,26,26,PQ,True,True,True,288.27465776030044,288.27465776030044,0.0,77.45457886442237,77.45457886442237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131939624012731,1.0131939624012734,2.220446049250313e-16,-22.141586594965684,-22.141586594966157,4.725109192804666e-13
42901,27,27,PQ,True,True,True,289.08933896733157,289.08933896733157,0.0,38.732358036399766,38.732358036399766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346157729247718,1.0346157729247711,6.661338147750939e-16,-13.077452848153797,-13.07745284815427,4.725109192804666e-13
42901,28,28,PQ,True,True,True,152.8371076852379,152.8371076852379,0.0,14.502004221280066,14.502004221280066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0404065576612553,1.0404065576612547,6.661338147750939e-16,-9.150535365783687,-9.15053536578416,4.725109192804666e-13
42901,29,29,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,276.19467441037995,276.19467441037995,0.0,244.0054622099827,244.0054622099843,1.5916157281026244e-12,1.0498999999999998,1.0499000000000005,6.661338147750939e-16,-14.836260632325088,-14.83626063232554,4.5297099404706387e-13
42901,30,30,SLACK,True,True,True,12.89415107624557,12.89415107624557,0.0,6.447075538122785,6.447075538122785,0.0,1261.0056860829884,1261.0056860830066,1.8189894035458565e-11,543.0824661995331,543.0824661995498,1.6711965145077556e-11,0.982,0.982,0.0,0.0,0.0,0.0
42901,31,31,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,718.1061534669878,718.1061534669878,0.0,360.80240742681565,360.8024074268194,3.751665644813329e-12,0.9841000000000002,0.9840999999999995,6.661338147750939e-16,-9.393066713936735,-9.39306671393712,3.8546943414985435e-13
42901,32,32,PV,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42901,33,33,PV,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42901,34,34,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,718.1061534669878,718.1061534669878,0.0,345.7807178786365,345.78071787863473,1.7621459846850485e-12,1.0493999999999999,1.0493999999999999,0.0,-17.6240441076743,-17.62404410767477,4.689582056016661e-13
42901,35,35,PV,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42901,36,36,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,596.5804967264206,596.5804967264206,0.0,36.91107159785441,36.91107159785051,3.90087961932295e-12,1.0275000000000005,1.0275,4.440892098500626e-16,-8.20097537978499,-8.200975379785438,4.476419235288631e-13
42901,37,37,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,916.9663190424614,916.9663190424614,0.0,91.04424481671873,91.04424481672294,4.206412995699793e-12,1.0265000000000002,1.0265000000000002,0.0,-1.2998915069195025,-1.2998915069199684,4.658495811327157e-13
42901,38,38,PV,True,True,True,1443.2727596063887,1443.2727596063887,0.0,326.8280705630409,326.8280705630409,0.0,1104.7786976415198,1104.7786976415198,0.0,392.32358576400657,392.323585764011,4.433786671143025e-12,1.0300000000000002,1.03,2.220446049250313e-16,-43.40701002124143,-43.407010021241916,4.831690603168681e-13
