sample_idx,bus_pos,bus_id,bus_type,saved_state_valid,replay_state_valid,state_valid_match,Pd_saved,Pd_replay,Pd_abs_err,Qd_saved,Qd_replay,Qd_abs_err,Pg_saved,Pg_replay,Pg_abs_err,Qg_saved,Qg_replay,Qg_abs_err,Vm_saved,Vm_replay,Vm_abs_err,Va_saved,Va_replay,Va_abs_err
5850,12,12,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950029676218316,0.9950029676218299,1.6653345369377348e-15,4.210732008978077,4.210732008978113,3.552713678800501e-14
5850,13,13,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674522824633469,0.967452282463346,8.881784197001252e-16,1.5500388728806302,1.5500388728806442,1.3988810110276972e-14
5850,14,14,PQ,True,True,True,245.8343411402029,245.8343411402029,0.0,117.53954435765951,117.53954435765951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9792960079351197,0.9792960079351193,4.440892098500626e-16,6.654674100850249,6.654674100850268,1.865174681370263e-14
5850,15,15,PQ,True,True,True,282.2558978991979,282.2558978991979,0.0,27.710837392535232,27.710837392535232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994418261114437,0.9994418261114435,2.220446049250313e-16,10.096068323497528,10.096068323497551,2.3092638912203256e-14
5850,16,16,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010044277992636,1.0010044277992636,0.0,7.220764298050528,7.220764298050547,1.865174681370263e-14
5850,17,17,PQ,True,True,True,140.48572343629112,140.48572343629112,0.0,26.674504449928694,26.674504449928694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985104411169333,0.9985104411169331,2.220446049250313e-16,5.204590656813166,5.204590656813183,1.687538997430238e-14
5850,18,18,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0353609971726188,1.0353609971726185,2.220446049250313e-16,19.795101228200274,19.795101228200313,3.907985046680551e-14
5850,19,19,PQ,True,True,True,465.93356598938493,465.93356598938493,0.0,70.57523131898036,70.57523131898036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856469925697003,0.9856469925697002,1.1102230246251565e-16,20.9794314809544,20.97943148095444,3.907985046680551e-14
5850,20,20,PQ,True,True,True,350.26683020852784,350.26683020852784,0.0,147.00980099992958,147.00980099992958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026655792779688,1.0026655792779684,4.440892098500626e-16,13.004150626526657,13.004150626526675,1.7763568394002505e-14
5850,21,21,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0318730184114846,1.0318730184114846,0.0,18.594817866459213,18.59481786645923,1.7763568394002505e-14
5850,22,22,PQ,True,True,True,345.7221192668495,345.7221192668495,0.0,118.17410622212313,118.17410622212313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024743949602278,1.0247439496022777,4.440892098500626e-16,18.320719254419064,18.320719254419075,1.0658141036401503e-14
5850,23,23,PQ,True,True,True,174.89743621016166,174.89743621016166,0.0,-52.25386785021679,-52.25386785021679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047885024063974,1.0047885024063974,0.0,10.792441290726286,10.792441290726298,1.2434497875801753e-14
5850,24,24,PQ,True,True,True,305.53886005919446,305.53886005919446,0.0,64.38140265533026,64.38140265533026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0441881465586171,1.044188146558617,2.220446049250313e-16,7.672879094286887,7.672879094286914,2.7533531010703882e-14
5850,25,25,PQ,True,True,True,138.18114050247064,138.18114050247064,0.0,16.8998517161295,16.8998517161295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0290765981651984,1.0290765981651981,2.220446049250313e-16,7.731795140458837,7.731795140458873,3.552713678800501e-14
5850,26,26,PQ,True,True,True,363.4219594426624,363.4219594426624,0.0,97.64540191430964,97.64540191430964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0078055400654589,1.0078055400654586,2.220446049250313e-16,5.918303650740419,5.9183036507404445,2.5757174171303632e-14
5850,27,27,PQ,True,True,True,281.05687042167307,281.05687042167307,0.0,37.65616322154455,37.65616322154455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0312009777211208,1.0312009777211208,0.0,11.673403284065262,11.673403284065307,4.440892098500626e-14
5850,28,28,PQ,True,True,True,340.21103531572004,340.21103531572004,0.0,32.281047089921934,32.281047089921934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0359889518149448,1.0359889518149445,2.220446049250313e-16,15.21094797150336,15.210947971503401,4.085620730620576e-14
5850,29,29,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,303.51644979707004,303.51644979707004,0.0,269.053537242774,269.0535372427741,1.1368683772161603e-13,1.0499,1.0498999999999998,2.220446049250313e-16,8.690371291172767,8.690371291172792,2.4868995751603507e-14
5850,30,30,SLACK,True,True,True,8.625142221209142,8.625142221209142,0.0,4.312571110604571,4.312571110604571,0.0,89.42933775311788,89.42933775311705,8.242295734817162e-13,263.43084288084066,263.43084288084907,8.412825991399586e-12,0.982,0.982,0.0,0.0,0.0,0.0
5850,31,31,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,789.1427694723822,789.1427694723822,0.0,323.8497777792014,323.84977777920983,8.412825991399586e-12,0.9840999999999999,0.9841,1.1102230246251565e-16,14.202178723520102,14.202178723520149,4.618527782440651e-14
5850,32,32,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,767.289585086993,767.289585086993,0.0,212.13120235381905,212.1312023538173,1.7621459846850485e-12,0.9972000000000004,0.9971999999999999,5.551115123125783e-16,26.189834300281266,26.189834300281312,4.618527782440651e-14
5850,33,33,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,616.7454259876463,616.7454259876463,0.0,202.0964618854677,202.09646188546878,1.0800249583553523e-12,1.0123,1.0123000000000002,2.220446049250313e-16,27.319204502324016,27.319204502324048,3.197442310920451e-14
5850,34,34,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,789.1427694723822,789.1427694723822,0.0,355.5814066186125,355.5814066186125,0.0,1.0494000000000003,1.0494,2.220446049250313e-16,24.72679012501255,24.726790125012567,1.7763568394002505e-14
5850,35,35,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,679.8768475454369,679.8768475454369,0.0,196.91794109446255,196.91794109445942,3.126388037344441e-12,1.0636000000000008,1.0635999999999999,8.881784197001252e-16,28.03684500353825,28.03684500353827,2.1316282072803006e-14
5850,36,36,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,655.5955315616712,655.5955315616712,0.0,69.55156780357149,69.55156780357136,1.2789769243681803e-13,1.0275000000000003,1.0275,2.220446049250313e-16,16.004863235772724,16.00486323577276,3.552713678800501e-14
5850,37,37,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1007.6746133262725,1007.6746133262725,0.0,127.93236940480858,127.93236940480972,1.1368683772161603e-12,1.0265,1.0264999999999997,2.220446049250313e-16,23.868486594635808,23.868486594635854,4.618527782440651e-14
5850,38,38,PV,True,True,True,1348.2991128297256,1348.2991128297256,0.0,305.32135707194874,305.32135707194874,0.0,1214.0657991882802,1214.0657991882802,0.0,252.26616088319253,252.2661608831998,7.275957614183426e-12,1.0299999999999996,1.03,4.440892098500626e-16,-3.469592680269564,-3.469592680269556,7.993605777301127e-15
