sample_idx,bus_pos,bus_id,bus_type,saved_state_valid,replay_state_valid,state_valid_match,Pd_saved,Pd_replay,Pd_abs_err,Qd_saved,Qd_replay,Qd_abs_err,Pg_saved,Pg_replay,Pg_abs_err,Qg_saved,Qg_replay,Qg_abs_err,Vm_saved,Vm_replay,Vm_abs_err,Va_saved,Va_replay,Va_abs_err
50724,10,10,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0227215013606532,1.022721501360653,2.220446049250313e-16,1.7866564205154847,1.786656420515504,1.9317880628477724e-14
50724,11,11,PQ,True,True,True,6.106566405877313,6.106566405877313,0.0,62.99857487892188,62.99857487892188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0161762343699479,1.0161762343699474,4.440892098500626e-16,2.228875151203963,2.228875151203984,2.0872192862952943e-14
50724,12,12,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0248109838346493,1.024810983834649,2.220446049250313e-16,2.7614312565177985,2.7614312565178194,2.0872192862952943e-14
50724,13,13,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0230728182432811,1.0230728182432804,6.661338147750939e-16,2.186080871030084,2.1860808710301107,2.6645352591003757e-14
50724,14,14,PQ,True,True,True,169.06566727613222,169.06566727613222,0.0,80.83452216640072,80.83452216640072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0264151561103418,1.0264151561103414,4.440892098500626e-16,4.721528725749175,4.721528725749208,3.2862601528904634e-14
50724,15,15,PQ,True,True,True,463.38938436303783,463.38938436303783,0.0,45.4938514131493,45.4938514131493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354217883855894,1.0354217883855892,2.220446049250313e-16,6.637834230577364,6.6378342305774,3.552713678800501e-14
50724,16,16,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037950739121744,1.0379507391217437,2.220446049250313e-16,4.796602196774749,4.7966021967747805,3.108624468950438e-14
50724,17,17,PQ,True,True,True,139.90926056414398,139.90926056414398,0.0,26.565049474204553,26.565049474204553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035273757578363,1.0352737575783626,4.440892098500626e-16,3.316744008009837,3.3167440080098665,2.930988785010413e-14
50724,18,18,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051516125979544,1.051516125979544,0.0,14.994917169436,14.99491716943604,3.907985046680551e-14
50724,19,19,PQ,True,True,True,357.4659967321639,357.4659967321639,0.0,54.14558479913659,54.14558479913659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968810681851485,0.9968810681851483,2.220446049250313e-16,16.313500414108535,16.31350041410858,4.618527782440651e-14
50724,20,20,PQ,True,True,True,194.4501568714985,194.4501568714985,0.0,81.61229211759974,81.61229211759974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0384594377652576,1.0384594377652574,2.220446049250313e-16,10.058281007925116,10.058281007925144,2.842170943040401e-14
50724,21,21,PQ,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0560011556377034,1.0560011556377031,2.220446049250313e-16,14.940024451870922,14.940024451870945,2.3092638912203256e-14
50724,22,22,PQ,True,True,True,312.48195441834923,312.48195441834923,0.0,106.81201351027211,106.81201351027211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0330081233365656,1.0330081233365656,0.0,11.475136059455666,11.475136059455707,4.085620730620576e-14
50724,23,23,PQ,True,True,True,315.19491021517536,315.19491021517536,0.0,-94.1703523066726,-94.1703523066726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0392684405736219,1.0392684405736219,0.0,6.468148593602764,6.468148593602798,3.4638958368304884e-14
50724,24,24,PQ,True,True,True,121.09267470475089,121.09267470475089,0.0,25.515956455643938,25.515956455643938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640003206307995,1.0640003206307995,0.0,6.422525002339934,6.422525002339958,2.398081733190338e-14
50724,25,25,PQ,True,True,True,201.58223776708905,201.58223776708905,0.0,24.653942748492906,24.653942748492906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057107839912666,1.0571078399126668,6.661338147750939e-16,5.604162277043301,5.604162277043333,3.197442310920451e-14
50724,26,26,PQ,True,True,True,212.2826850390551,212.2826850390551,0.0,57.036806834336865,57.036806834336865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0446805046068037,1.0446805046068037,0.0,4.368313099668972,4.368313099669005,3.2862601528904634e-14
50724,27,27,PQ,True,True,True,169.5358093917883,169.5358093917883,0.0,22.714506501035714,22.714506501035714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532945884550344,1.0532945884550342,2.220446049250313e-16,9.062309094752516,9.062309094752568,5.1514348342607263e-14
50724,28,28,PQ,True,True,True,361.87783906628476,361.87783906628476,0.0,34.336909597471106,34.336909597471106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0510255181234598,1.0510255181234598,0.0,11.52052977514054,11.52052977514059,4.973799150320701e-14
50724,29,29,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,259.0637172074327,259.0637172074327,0.0,167.7380474634707,167.7380474634709,1.9895196601282805e-13,1.0498999999999998,1.0498999999999998,0.0,6.860304857447915,6.8603048574479395,2.4868995751603507e-14
50724,30,30,SLACK,True,True,True,13.304954718799587,13.304954718799587,0.0,6.652477359399794,6.652477359399794,0.0,61.534764321496745,61.53476432149565,1.0942358130705543e-12,124.9421160749472,124.94211607494931,2.1174173525650986e-12,0.982,0.982,0.0,0.0,0.0,0.0
50724,31,31,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,673.565664739325,673.565664739325,0.0,169.75481889395934,169.75481889395897,3.694822225952521e-13,0.9840999999999999,0.9840999999999998,1.1102230246251565e-16,11.258571257102782,11.258571257102803,2.1316282072803006e-14
50724,32,32,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,654.9130771003898,654.9130771003898,0.0,100.0412330962973,100.0412330962976,2.984279490192421e-13,0.9972000000000001,0.9972000000000001,0.0,20.39924505602132,20.399245056021357,3.552713678800501e-14
50724,33,33,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,526.4174733655033,526.4174733655033,0.0,134.75652593183722,134.75652593183779,5.684341886080801e-13,1.0123,1.0123,0.0,21.68016739549692,21.680167395496966,4.618527782440651e-14
50724,34,34,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,673.565664739325,673.565664739325,0.0,170.63214449461537,170.63214449461577,3.979039320256561e-13,1.0494000000000003,1.0494000000000003,0.0,20.05134617409882,20.051346174098846,2.4868995751603507e-14
50724,35,35,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,580.3027265446493,580.3027265446493,0.0,150.45639036030872,150.45639036030894,2.2737367544323206e-13,1.0636,1.0636,0.0,19.695294043592448,19.69529404359249,4.263256414560601e-14
50724,36,36,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,559.5776291680546,559.5776291680546,0.0,-26.925130697447543,-26.925130697445205,2.3376856006507296e-12,1.0275,1.0275000000000003,2.220446049250313e-16,13.422431608793614,13.422431608793632,1.7763568394002505e-14
50724,37,37,PV,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,860.0915411286766,860.0915411286766,0.0,18.116508712714136,18.11650871271442,2.8421709430404007e-13,1.0264999999999997,1.0264999999999997,0.0,18.83621269471194,18.836212694711982,4.263256414560601e-14
50724,38,38,PV,True,True,True,1276.7585661463718,1276.7585661463718,0.0,289.1210521164791,289.1210521164791,0.0,1036.2548688297309,1036.2548688297309,0.0,124.01438303531361,124.01438303531353,8.526512829121202e-14,1.0299999999999998,1.0299999999999998,0.0,-5.105751011654756,-5.105751011654741,1.509903313490213e-14
